date,temperature,humidity,pressure,rainfall,city
2024-01-01,9.9816047538945,57.027184646054195,966.4265797930993,0.9711288501168364,New York
2024-01-02,33.02857225639664,97.283339467674,1031.4574720231383,1.2454244931025338,Sydney
2024-01-03,24.279757672456203,93.37454493692447,1016.51972206962,1.031667317772751,New York
2024-01-04,18.946339367881464,43.70537943525075,1002.3065424769119,7.561203787863983,New York
2024-01-05,1.2407456176974607,34.85529106126158,985.8830484123503,2.154878205365372,London
2024-01-06,1.2397808134481059,37.05446009641987,1037.7200540813108,0.2979150416638424,London
2024-01-07,-2.6766555132720216,31.275527795608483,989.2445107422635,17.385421082633872,Sydney
2024-01-08,29.647045830997406,36.61100725291499,1031.6599439471577,10.761604850130002,London
2024-01-09,19.04460046972835,77.81047413914499,993.9134908570219,13.138272769033772,London
2024-01-10,23.322903111841818,34.98320539221603,987.6944429424908,26.400248845248534,Sydney
2024-01-11,-4.176620228167902,52.32829412056329,996.2679785669607,0.9551684828809266,London
2024-01-12,33.79639408647977,89.14127176786181,980.1377874164142,2.522909274469404,Tokyo
2024-01-13,28.29770563201687,31.62903550150781,1024.760938017625,7.099017377406353,New York
2024-01-14,3.493564427131046,87.0127937812255,1000.2720390092479,5.953977012106687,New York
2024-01-15,2.2729986882840247,49.729834234137996,973.2212695146817,0.8355644239675343,New York
2024-01-16,2.3361803941373527,38.27153793351594,1039.957457327457,8.459565014931576,New York
2024-01-17,7.169689718381509,78.77160157549054,988.3891221373211,1.2708533362029315,Sydney
2024-01-18,15.990257265289515,74.02599927459188,1004.3552861113989,1.2668387698482153,New York
2024-01-19,12.27780074568463,91.4230409468937,1040.6472110964546,3.849864921454185,New York
2024-01-20,6.649165607921677,81.454973066272,1012.4237995913992,4.493972620934595,New York
2024-01-21,19.47411578889518,86.24366512693939,961.6898040708364,4.338529227647337,New York
2024-01-22,0.5797544260816734,49.742420079991454,1043.9832123613476,0.4797295148550687,Tokyo
2024-01-23,6.685785941408726,42.4207680645806,1012.7708053071418,10.496624056457119,New York
2024-01-24,9.654473731747668,82.54303261486008,983.4905614657087,1.5435074883350777,Tokyo
2024-01-25,13.242799368681439,86.47843174870849,963.9272072663388,0.6935233048470015,Sydney
2024-01-26,26.407038455720546,99.33535994004713,1029.4025189270296,10.979790492400168,London
2024-01-27,2.9869512863343894,58.88323738379985,1012.0072755928513,15.578381763766396,New York
2024-01-28,15.569377536544465,56.04126600549482,1003.3461091976321,9.907133922374811,London
2024-01-29,18.6965827544817,84.34890725193978,1039.3892583050958,8.290937348668061,London
2024-01-30,-3.141983491200091,53.85624781771125,1028.859721122453,5.3245625059931,Sydney
2024-01-31,19.301794076057533,95.15301279224953,965.1674879732751,4.002073907849494,London
2024-02-01,1.8209649474916612,90.08889262901083,981.1722067795548,0.45502448376175403,Tokyo
2024-02-02,-2.3979362805888194,60.02958191625129,974.8489139814466,2.625072499551324,London
2024-02-03,32.95542149013333,82.56097474540482,1024.3946292572678,2.331560393153081,London
2024-02-04,33.625281322982374,82.81800118592776,953.3532434735779,1.5038621173814224,London
2024-02-05,27.335893924658443,37.218670818515285,1006.9889684871316,6.426277899985342,New York
2024-02-06,7.1845507669348265,93.17870346756968,1026.245868574069,3.424662419588268,New York
2024-02-07,-1.0931154397446452,65.36766607135,1037.676563676175,0.4225972361777927,Tokyo
2024-02-08,22.369321060486275,87.85202262754191,984.2081748715907,1.2434813059020824,Tokyo
2024-02-09,12.606099749584054,52.40347207214282,1032.1257304672013,5.748350637986245,New York
2024-02-10,-0.11847060620884697,92.68662599473403,961.0631736955207,0.3959242009745616,Tokyo
2024-02-11,14.807076404450807,57.24411751139142,1034.6452291734518,9.525993115221024,New York
2024-02-12,-3.624459155391264,30.758635603620885,962.7488662331982,3.417435221560392,Sydney
2024-02-13,31.372816083151285,93.37673834934846,989.7287290560367,3.2752756871779547,London
2024-02-14,5.351199264000677,36.390067375029346,1029.7295365779553,4.487440382940374,London
2024-02-15,21.50089137415928,52.351954631329036,964.9917427348773,8.705739564722384,Tokyo
2024-02-16,7.468443043576439,96.50433769355635,972.9251395232642,2.137090669726076,New York
2024-02-17,15.802720847112433,96.54250028562893,1022.2252568393067,5.666269489614255,New York
2024-02-18,16.868411173731186,70.14065216863003,1022.0036536546074,4.170466705174868,Tokyo
2024-02-19,2.3941782210210816,74.22860485188595,1014.1147632885297,1.5532407280053537,New York
2024-02-20,33.783385110582344,61.39118653848239,1019.39484444671,10.544557177201792,Sydney
2024-02-21,26.005312934444582,50.52475401886451,1004.2724443347596,7.983250668763663,London
2024-02-22,32.579957662567566,53.006518175894115,975.1799058906953,5.37133284692438,Tokyo
2024-02-23,30.79309401710595,77.0762919253927,984.569599350392,9.505028592708033,Tokyo
2024-02-24,18.915999152443405,82.66621706063759,968.1597716801425,10.09810319110265,New York
2024-02-25,31.87496940092467,85.4105330608094,1040.8450561333627,6.161226604546554,Tokyo
2024-02-26,-1.4602999179232201,85.27326999561878,1008.339179476612,9.070434253104661,Sydney
2024-02-27,2.839314496765808,36.38442721340833,990.085141676364,5.977898321859919,New York
2024-02-28,-3.1909084435784774,64.6094213291807,996.2005803644133,5.6993714586443245,New York
2024-02-29,8.013213230530575,34.0291132011651,1044.7283339611815,4.819682095110941,New York
2024-03-01,10.547091587579281,68.46702176266149,965.335140311608,6.9861019581303205,New York
2024-03-02,5.8539612709558355,60.907135096136386,1008.6229832016797,0.8634708773063949,Sydney
2024-03-03,28.149500366077177,92.13929279308098,1000.5888678884467,10.637731590260767,New York
2024-03-04,9.270133067743572,54.5640508786455,1011.1454235434647,10.272516610714677,Tokyo
2024-03-05,6.2373803874952305,38.19469114993241,951.8110183820841,0.1484175577151101,Sydney
2024-03-06,16.70784332632994,40.009417743698506,1037.2123908944152,8.738236881376569,London
2024-03-07,0.6369689989905059,83.30574422022306,1043.2118282483611,0.6898195370187782,London
2024-03-08,27.08787923016159,73.27526443213827,1006.5133183589209,2.040734912546543,Tokyo
2024-03-09,-2.017974252809167,37.07858732859532,1019.6650823876893,6.803294015803708,Tokyo
2024-03-10,34.47547746402069,35.88747642804982,1042.2499381177295,0.8762921736478159,Sydney
2024-03-11,25.889790771866295,79.0678392021384,1020.7238634313399,8.517837110792861,London
2024-03-12,2.9486272613668962,35.09341044549355,965.2539042914261,8.92295148506112,London
2024-03-13,-4.779115315055904,87.53020415032493,1007.6288360166814,3.540976526547985,London
2024-03-14,27.618457138193364,79.43695590095473,1010.6715046382856,0.032031743087075834,London
2024-03-15,23.274293753904686,35.69441464493298,992.4130671302386,1.6916367135592756,London
2024-03-16,24.160286721639494,35.938639985963434,1023.6444235624723,4.797647471818692,New York
2024-03-17,25.85081386743783,99.06477049508229,1043.4367014769016,19.86581733987204,Tokyo
2024-03-18,-2.0382139306363856,56.19895570292842,1042.5568512906775,4.995828745445317,New York
2024-03-19,9.338629141770905,55.944950294682364,995.0839371404132,1.5041984850505852,London
2024-03-20,-0.36523761899481144,86.89596970802518,961.3238045840756,5.025687639707752,Sydney
2024-03-21,29.52413703502374,96.30740041687011,1048.4841198962336,3.8824850338883565,Sydney
2024-03-22,19.931925073102317,99.02007446760096,1033.8898086445934,7.5671261506473275,London
2024-03-23,8.235920994105967,82.73647296812592,962.4662681203267,0.5657350864791453,London
2024-03-24,-2.4576659885590546,56.338170987164105,1042.0841882617372,7.157042403682414,Sydney
2024-03-25,7.439292868626488,35.845050168906816,1036.9896362062127,3.8964300953494475,New York
2024-03-26,8.007332881069882,84.40028411492057,1001.8838057126072,16.48310638883833,New York
2024-03-27,24.18424713352256,69.08829748150634,1009.127543574493,2.091780449945556,London
2024-03-28,20.502298854208526,59.69554064728834,989.900270387013,5.006818486725115,New York
2024-03-29,30.48850970305306,93.44480695663151,955.4761638822031,13.443304877842756,Sydney
2024-03-30,13.888597006477973,37.7838237614306,983.5197241645901,0.5407649883263731,New York
2024-03-31,-0.21623016246793192,64.48375730036014,1030.2853448598012,13.841269634193843,London
2024-04-01,23.5297914889198,30.794755133719335,950.4632023004602,5.821929417789845,Sydney
2024-04-02,25.431401944675898,62.80624493958884,983.3499171691144,0.3512382514555415,New York
2024-04-03,17.45108790277985,33.94122929772861,989.8168693590943,1.790262082141199,Tokyo
2024-04-04,25.83868719818244,38.31725413876504,1003.7395602937922,6.157954975606562,Sydney
2024-04-05,14.75182385457563,38.22683727439734,1041.985561641276,0.34862963697380656,Sydney
2024-04-06,15.909313175279763,75.44472114812444,984.6345994365961,4.363408645474819,Tokyo
2024-04-07,12.101640734341984,82.22314154857963,984.6953201896227,2.122345657556806,Tokyo
2024-04-08,-3.9832349302361925,70.83581355680117,1023.7501248109749,4.849980952374174,Sydney
2024-04-09,-0.684342920267822,97.35207839321794,995.2217940889807,0.23410619638977423,Tokyo
2024-04-10,-3.74283257253063,56.24094056665928,972.4604822939982,10.260564224384563,London
2024-04-11,20.456416450551217,49.99984603973025,995.2439516132694,18.150971875721705,London
2024-04-12,7.574239243053068,90.80193897326222,964.08570203798,17.349178322458755,London
2024-04-13,15.342827646588113,45.65170869636168,967.6386986506224,6.9245132848061495,Sydney
2024-04-14,31.302658957043718,97.4255777608428,999.836777273948,0.6968059941690288,Tokyo
2024-04-15,4.971689165954999,30.850813228287144,991.8925449504547,7.0995286558018,Tokyo
2024-04-16,11.415316921425188,97.89151786953474,1041.48459010681,0.12447111141255657,New York
2024-04-17,25.222045541721947,33.02119383654033,986.2393899116634,0.11185973867236931,New York
2024-04-18,4.1519266196648985,92.38001795886498,1008.0588350278043,1.9549288510861509,Tokyo
2024-04-19,-1.9208036068482803,66.93907763604099,1013.226428791953,3.353438374608401,Tokyo
2024-04-20,6.590058116550722,99.50753572835103,951.3094456588334,7.357244612919284,Tokyo
2024-04-21,1.4488514901601768,35.16575953147792,1016.353737201671,5.748928634454095,Sydney
2024-04-22,32.18790609370292,68.76979990809245,967.8035966869752,2.9520749369785424,Tokyo
2024-04-23,27.32481518257668,97.85117749333693,1046.1070317469455,1.598455812792035,New York
2024-04-24,20.33615026041694,66.61684909191041,964.8662727753112,29.257643808284897,Sydney
2024-04-25,29.858423607508712,74.05790466946837,991.4624123727024,2.777208950550171,Tokyo
2024-04-26,27.14688307596458,78.7024082289232,958.5349668078644,3.0018102421227146,New York
2024-04-27,2.4628023554414336,61.817874533744124,1049.6874251845948,0.8933839622727785,Sydney
2024-04-28,30.702359939599113,73.92906560588443,1000.2195010331243,7.919083503186542,Tokyo
2024-04-29,16.573689676626028,70.90200183461701,1009.5385017320044,5.9156611901828695,Tokyo
